date,store,item,forecasted_sales
2018-01-26,7,8,50.78043
2018-01-27,7,8,53.860394
2018-01-28,7,8,57.128494
2018-01-29,7,8,38.745457
2018-01-30,7,8,43.942577
2018-01-31,7,8,44.499676
2018-02-01,7,8,52.437572
2018-02-02,7,8,55.649822
2018-02-03,7,8,58.54012
2018-02-04,7,8,61.03984
2018-02-05,7,8,42.448437
2018-02-06,7,8,46.93483
2018-02-07,7,8,47.15219
2018-02-08,7,8,50.120483
2018-02-09,7,8,53.347187
2018-02-10,7,8,56.467087
2018-02-11,7,8,59.466545
2018-02-12,7,8,40.414948
2018-02-13,7,8,45.65992
2018-02-14,7,8,46.15011
2018-02-15,7,8,48.983727
2018-02-16,7,8,52.2652
2018-02-17,7,8,55.277023
2018-02-18,7,8,58.43367
2018-02-19,7,8,39.797512
2018-02-20,7,8,45.001965
2018-02-21,7,8,45.399403
2018-02-22,7,8,48.557907
2018-02-23,7,8,51.765034
2018-02-24,7,8,54.714977
2018-02-25,7,8,57.94921
2018-02-26,7,8,39.34859
2018-02-27,7,8,44.487793
2018-02-28,7,8,44.85227
2018-03-01,7,8,56.690666
2018-03-02,7,8,59.794075
2018-03-03,7,8,62.498486
2018-03-04,7,8,64.26681
2018-03-05,7,8,44.80402
2018-03-06,7,8,49.47842
2018-03-07,7,8,49.358387
2018-03-08,7,8,52.193073
2018-03-09,7,8,55.282055
2018-03-10,7,8,58.34217
2018-03-11,7,8,61.01071
2018-03-12,7,8,41.657166
2018-03-13,7,8,47.09074
2018-03-14,7,8,47.597244
2018-03-15,7,8,50.095253
2018-03-16,7,8,53.246716
2018-03-17,7,8,56.13032
2018-03-18,7,8,59.203465
2018-03-19,7,8,40.545242
2018-03-20,7,8,45.85286
2018-03-21,7,8,46.214706
2018-03-22,7,8,49.348858
2018-03-23,7,8,52.38702
2018-03-24,7,8,55.21213
2018-03-25,7,8,58.140152
2018-03-26,7,8,39.595703
2018-03-27,7,8,44.842377
2018-03-28,7,8,45.21706
2018-03-29,7,8,48.17273
2018-03-30,7,8,51.4003
2018-03-31,7,8,54.05198
2018-01-01,7,9,21.662577
2018-01-02,7,9,41.526382
2018-01-03,7,9,41.726913
2018-01-04,7,9,45.217407
2018-01-05,7,9,47.502773
2018-01-06,7,9,51.01324
2018-01-07,7,9,54.770435
2018-01-08,7,9,36.52324
2018-01-09,7,9,41.865513
2018-01-10,7,9,42.54767
2018-01-11,7,9,45.613766
2018-01-12,7,9,48.234005
2018-01-13,7,9,51.164604
2018-01-14,7,9,53.735878
2018-01-15,7,9,37.242786
2018-01-16,7,9,42.581245
2018-01-17,7,9,42.835373
2018-01-18,7,9,45.945606
2018-01-19,7,9,49.020073
2018-01-20,7,9,51.86223
2018-01-21,7,9,55.7427
2018-01-22,7,9,37.886868
2018-01-23,7,9,43.021214
2018-01-24,7,9,43.229656
2018-01-25,7,9,46.483086
2018-01-26,7,9,49.374454
2018-01-27,7,9,52.36914
2018-01-28,7,9,55.835564
2018-01-29,7,9,37.991432
2018-01-30,7,9,43.814198
2018-01-31,7,9,44.499676
2018-02-01,7,9,52.437572
2018-02-02,7,9,55.649822
2018-02-03,7,9,58.54012
2018-02-04,7,9,61.03984
2018-02-05,7,9,42.45333
2018-02-06,7,9,46.93483
2018-02-07,7,9,47.15219
2018-02-08,7,9,50.120483
2018-02-09,7,9,53.347187
2018-02-10,7,9,56.467087
2018-02-11,7,9,59.466545
2018-02-12,7,9,40.41984
2018-02-13,7,9,45.65992
2018-02-14,7,9,46.15011
2018-02-15,7,9,48.983727
2018-02-16,7,9,52.2652
2018-02-17,7,9,55.277023
2018-02-18,7,9,58.43367
2018-02-19,7,9,39.802406
2018-02-20,7,9,45.001965
2018-02-21,7,9,45.399403
2018-02-22,7,9,48.557907
2018-02-23,7,9,51.765034
2018-02-24,7,9,54.714977
2018-02-25,7,9,57.94921
2018-02-26,7,9,39.353485
2018-02-27,7,9,44.487793
2018-02-28,7,9,44.85227
2018-03-01,7,9,56.690666
2018-03-02,7,9,59.794075
2018-03-03,7,9,62.498486
2018-03-04,7,9,64.26681
2018-03-05,7,9,44.808914
2018-03-06,7,9,49.47842
2018-03-07,7,9,49.358387
2018-03-08,7,9,52.193073
2018-03-09,7,9,55.282055
2018-03-10,7,9,58.34217
2018-03-11,7,9,61.01071
2018-03-12,7,9,41.66206
2018-03-13,7,9,47.09074
2018-03-14,7,9,47.597244
2018-03-15,7,9,50.095253
2018-03-16,7,9,53.246716
2018-03-17,7,9,56.13032
2018-03-18,7,9,59.203465
2018-03-19,7,9,40.550137
2018-03-20,7,9,45.85286
2018-03-21,7,9,46.214706
2018-03-22,7,9,49.348858
2018-03-23,7,9,52.38702
2018-03-24,7,9,55.21213
2018-03-25,7,9,58.140152
2018-03-26,7,9,39.600597
2018-03-27,7,9,44.842377
2018-03-28,7,9,45.21706
2018-03-29,7,9,48.17273
2018-03-30,7,9,51.4003
2018-03-31,7,9,54.05198
2018-01-01,7,10,31.387703
2018-01-02,7,10,41.761757
2018-01-03,7,10,42.24925
2018-01-04,7,10,45.487343
2018-01-05,7,10,49.326733
2018-01-06,7,10,52.330883
2018-01-07,7,10,56.327606
2018-01-08,7,10,36.89074
2018-01-09,7,10,42.647858
2018-01-10,7,10,42.961773
2018-01-11,7,10,46.79712
2018-01-12,7,10,49.744293
2018-01-13,7,10,52.593483
2018-01-14,7,10,55.821617
2018-01-15,7,10,37.88449
2018-01-16,7,10,43.09898
2018-01-17,7,10,43.700993
2018-01-18,7,10,46.558937
2018-01-19,7,10,49.919094
2018-01-20,7,10,52.53779
2018-01-21,7,10,56.374405
2018-01-22,7,10,38.080276
2018-01-23,7,10,43.741894
2018-01-24,7,10,43.94562
2018-01-25,7,10,47.546097
2018-01-26,7,10,50.67287
2018-01-27,7,10,53.43141
2018-01-28,7,10,57.092266
2018-01-29,7,10,38.478817
2018-01-30,7,10,43.90094
2018-01-31,7,10,44.499676
2018-02-01,7,10,52.437572
2018-02-02,7,10,55.649822
2018-02-03,7,10,58.54012
2018-02-04,7,10,61.03984
2018-02-05,7,10,42.45333
2018-02-06,7,10,46.93483
2018-02-07,7,10,47.15219
2018-02-08,7,10,50.120483
2018-02-09,7,10,53.347187
2018-02-10,7,10,56.467087
2018-02-11,7,10,59.466545
2018-02-12,7,10,40.41984
2018-02-13,7,10,45.65992
2018-02-14,7,10,46.15011
2018-02-15,7,10,48.983727
2018-02-16,7,10,52.2652
2018-02-17,7,10,55.277023
2018-02-18,7,10,58.43367
2018-02-19,7,10,39.802406
2018-02-20,7,10,45.001965
2018-02-21,7,10,45.399403
2018-02-22,7,10,48.557907
2018-02-23,7,10,51.765034
2018-02-24,7,10,54.714977
2018-02-25,7,10,57.94921
2018-02-26,7,10,39.353485
2018-02-27,7,10,44.487793
2018-02-28,7,10,44.85227
2018-03-01,7,10,56.690666
2018-03-02,7,10,59.794075
2018-03-03,7,10,62.498486
2018-03-04,7,10,64.26681
2018-03-05,7,10,44.808914
2018-03-06,7,10,49.47842
2018-03-07,7,10,49.358387
2018-03-08,7,10,52.193073
2018-03-09,7,10,55.282055
2018-03-10,7,10,58.34217
2018-03-11,7,10,61.01071
2018-03-12,7,10,41.66206
2018-03-13,7,10,47.09074
2018-03-14,7,10,47.597244
2018-03-15,7,10,50.095253
2018-03-16,7,10,53.246716
2018-03-17,7,10,56.13032
2018-03-18,7,10,59.203465
2018-03-19,7,10,40.550137
2018-03-20,7,10,45.85286
2018-03-21,7,10,46.214706
2018-03-22,7,10,49.348858
2018-03-23,7,10,52.38702
2018-03-24,7,10,55.21213
2018-03-25,7,10,58.140152
2018-03-26,7,10,39.600597
2018-03-27,7,10,44.842377
2018-03-28,7,10,45.21706
2018-03-29,7,10,48.17273
2018-03-30,7,10,51.4003
2018-03-31,7,10,54.05198
2018-01-01,7,11,30.96878
2018-01-02,7,11,41.71499
2018-01-03,7,11,42.134388
2018-01-04,7,11,45.531956
2018-01-05,7,11,48.42166
2018-01-06,7,11,52.305305
2018-01-07,7,11,56.135983
2018-01-08,7,11,37.364502
2018-01-09,7,11,43.156273
2018-01-10,7,11,43.271378
2018-01-11,7,11,46.788883
2018-01-12,7,11,49.39054
2018-01-13,7,11,52.415714
2018-01-14,7,11,56.323868
2018-01-15,7,11,37.48869
2018-01-16,7,11,43.54439
2018-01-17,7,11,43.587692
2018-01-18,7,11,46.669598
2018-01-19,7,11,49.56683
2018-01-20,7,11,52.616787
2018-01-21,7,11,56.34623
2018-01-22,7,11,38.230316
2018-01-23,7,11,43.393005
2018-01-24,7,11,44.31774
2018-01-25,7,11,47.32409
2018-01-26,7,11,50.960888
2018-01-27,7,11,53.51994
2018-01-28,7,11,56.844387
2018-01-29,7,11,38.444843
2018-01-30,7,11,43.894737
2018-01-31,7,11,44.499676
2018-02-01,7,11,52.437572
2018-02-02,7,11,55.649822
2018-02-03,7,11,58.54012
2018-02-04,7,11,61.03984
2018-02-05,7,11,42.45333
2018-02-06,7,11,46.93483
2018-02-07,7,11,47.15219
2018-02-08,7,11,50.120483
2018-02-09,7,11,53.347187
2018-02-10,7,11,56.467087
2018-02-11,7,11,59.466545
2018-02-12,7,11,40.41984
2018-02-13,7,11,45.65992
2018-02-14,7,11,46.15011
2018-02-15,7,11,48.983727
2018-02-16,7,11,52.2652
2018-02-17,7,11,55.277023
2018-02-18,7,11,58.43367
2018-02-19,7,11,39.802406
2018-02-20,7,11,45.001965
2018-02-21,7,11,45.399403
2018-02-22,7,11,48.557907
2018-02-23,7,11,51.765034
2018-02-24,7,11,54.714977
2018-02-25,7,11,57.94921
2018-02-26,7,11,39.353485
2018-02-27,7,11,44.487793
2018-02-28,7,11,44.85227
2018-03-01,7,11,56.690666
2018-03-02,7,11,59.794075
2018-03-03,7,11,62.498486
2018-03-04,7,11,64.26681
2018-03-05,7,11,44.808914
2018-03-06,7,11,49.47842
2018-03-07,7,11,49.358387
2018-03-08,7,11,52.193073
2018-03-09,7,11,55.282055
2018-03-10,7,11,58.34217
2018-03-11,7,11,61.01071
2018-03-12,7,11,41.66206
2018-03-13,7,11,47.09074
2018-03-14,7,11,47.597244
2018-03-15,7,11,50.095253
2018-03-16,7,11,53.246716
2018-03-17,7,11,56.13032
2018-03-18,7,11,59.203465
2018-03-19,7,11,40.550137
2018-03-20,7,11,45.85286
2018-03-21,7,11,46.214706
2018-03-22,7,11,49.348858
2018-03-23,7,11,52.38702
2018-03-24,7,11,55.21213
2018-03-25,7,11,58.140152
2018-03-26,7,11,39.600597
2018-03-27,7,11,44.842377
2018-03-28,7,11,45.21706
2018-03-29,7,11,48.17273
2018-03-30,7,11,51.4003
2018-03-31,7,11,54.05198
2018-01-01,7,12,30.88458
2018-01-02,7,12,42.289482
2018-01-03,7,12,42.42035
2018-01-04,7,12,45.939762
2018-01-05,7,12,48.864677
2018-01-06,7,12,52.257385
2018-01-07,7,12,55.87826
2018-01-08,7,12,37.092205
2018-01-09,7,12,42.673138
2018-01-10,7,12,42.688766
2018-01-11,7,12,45.630726
2018-01-12,7,12,49.55452
2018-01-13,7,12,52.81661
2018-01-14,7,12,56.128147
2018-01-15,7,12,38.166332
2018-01-16,7,12,43.49631
2018-01-17,7,12,44.075836
2018-01-18,7,12,47.08245
2018-01-19,7,12,49.898216
2018-01-20,7,12,53.16499
2018-01-21,7,12,55.865658
2018-01-22,7,12,38.03601
2018-01-23,7,12,43.675564
2018-01-24,7,12,43.94235
2018-01-25,7,12,47.751263
2018-01-26,7,12,50.41391
2018-01-27,7,12,53.630436
2018-01-28,7,12,56.716255
2018-01-29,7,12,38.487186
2018-01-30,7,12,43.894737
2018-01-31,7,12,44.499676
2018-02-01,7,12,52.437572
2018-02-02,7,12,55.649822
2018-02-03,7,12,58.54012
2018-02-04,7,12,61.03984
2018-02-05,7,12,42.45333
2018-02-06,7,12,46.93483
2018-02-07,7,12,47.15219
2018-02-08,7,12,50.120483
2018-02-09,7,12,53.347187
2018-02-10,7,12,56.467087
2018-02-11,7,12,59.466545
2018-02-12,7,12,40.41984
2018-02-13,7,12,45.65992
2018-02-14,7,12,46.15011
2018-02-15,7,12,48.983727
2018-02-16,7,12,52.2652
2018-02-17,7,12,55.277023
2018-02-18,7,12,58.43367
2018-02-19,7,12,39.802406
2018-02-20,7,12,45.001965
2018-02-21,7,12,45.399403
2018-02-22,7,12,48.557907
2018-02-23,7,12,51.765034
2018-02-24,7,12,54.714977
2018-02-25,7,12,57.94921
2018-02-26,7,12,39.353485
2018-02-27,7,12,44.487793
2018-02-28,7,12,44.85227
2018-03-01,7,12,56.690666
2018-03-02,7,12,59.794075
2018-03-03,7,12,62.498486
2018-03-04,7,12,64.26681
2018-03-05,7,12,44.808914
2018-03-06,7,12,49.47842
2018-03-07,7,12,49.358387
2018-03-08,7,12,52.193073
2018-03-09,7,12,55.282055
2018-03-10,7,12,58.34217
2018-03-11,7,12,61.01071
2018-03-12,7,12,41.66206
2018-03-13,7,12,47.09074
2018-03-14,7,12,47.597244
2018-03-15,7,12,50.095253
2018-03-16,7,12,53.246716
2018-03-17,7,12,56.13032
2018-03-18,7,12,59.203465
2018-03-19,7,12,40.550137
2018-03-20,7,12,45.85286
2018-03-21,7,12,46.214706
2018-03-22,7,12,49.348858
2018-03-23,7,12,52.38702
2018-03-24,7,12,55.21213
2018-03-25,7,12,58.140152
2018-03-26,7,12,39.600597
2018-03-27,7,12,44.842377
2018-03-28,7,12,45.21706
2018-03-29,7,12,48.17273
2018-03-30,7,12,51.4003
2018-03-31,7,12,54.05198
2018-01-01,7,13,38.402664
2018-01-02,7,13,42.29591
2018-01-03,7,13,42.305645
2018-01-04,7,13,46.56572
2018-01-05,7,13,49.054905
2018-01-06,7,13,53.153854
2018-01-07,7,13,56.770054
2018-01-08,7,13,38.200775
2018-01-09,7,13,44.21204
2018-01-10,7,13,43.77127
2018-01-11,7,13,46.57277
2018-01-12,7,13,50.196693
2018-01-13,7,13,53.111126
2018-01-14,7,13,56.139523
2018-01-15,7,13,37.896355
2018-01-16,7,13,44.297962
2018-01-17,7,13,44.05649
2018-01-18,7,13,47.090565
2018-01-19,7,13,50.045803
2018-01-20,7,13,53.283867
2018-01-21,7,13,56.84649
2018-01-22,7,13,38.689976
2018-01-23,7,13,44.537083
2018-01-24,7,13,44.52563
2018-01-25,7,13,47.891678
2018-01-26,7,13,50.80597
2018-01-27,7,13,53.914093
2018-01-28,7,13,57.271072
2018-01-29,7,13,38.655586
2018-01-30,7,13,44.088085
2018-01-31,7,13,44.499676
2018-02-01,7,13,52.437572
2018-02-02,7,13,55.649822
2018-02-03,7,13,58.54012
2018-02-04,7,13,61.03984
2018-02-05,7,13,42.45333
2018-02-06,7,13,46.93483
2018-02-07,7,13,47.15219
2018-02-08,7,13,50.120483
2018-02-09,7,13,53.347187
2018-02-10,7,13,56.467087
2018-02-11,7,13,59.466545
2018-02-12,7,13,40.41984
2018-02-13,7,13,45.65992
2018-02-14,7,13,46.15011
2018-02-15,7,13,48.983727
2018-02-16,7,13,52.2652
2018-02-17,7,13,55.277023
2018-02-18,7,13,58.43367
2018-02-19,7,13,39.802406
2018-02-20,7,13,45.001965
2018-02-21,7,13,45.399403
2018-02-22,7,13,48.557907
2018-02-23,7,13,51.765034
2018-02-24,7,13,54.714977
2018-02-25,7,13,57.94921
2018-02-26,7,13,39.353485
2018-02-27,7,13,44.487793
2018-02-28,7,13,44.85227
2018-03-01,7,13,56.690666
2018-03-02,7,13,59.794075
2018-03-03,7,13,62.498486
2018-03-04,7,13,64.26681
2018-03-05,7,13,44.808914
2018-03-06,7,13,49.47842
2018-03-07,7,13,49.358387
2018-03-08,7,13,52.193073
2018-03-09,7,13,55.282055
2018-03-10,7,13,58.34217
2018-03-11,7,13,61.01071
2018-03-12,7,13,41.66206
2018-03-13,7,13,47.09074
2018-03-14,7,13,47.597244
2018-03-15,7,13,50.095253
2018-03-16,7,13,53.246716
2018-03-17,7,13,56.13032
2018-03-18,7,13,59.203465
2018-03-19,7,13,40.550137
2018-03-20,7,13,45.85286
2018-03-21,7,13,46.214706
2018-03-22,7,13,49.348858
2018-03-23,7,13,52.38702
2018-03-24,7,13,55.21213
2018-03-25,7,13,58.140152
2018-03-26,7,13,39.600597
2018-03-27,7,13,44.842377
2018-03-28,7,13,45.21706
2018-03-29,7,13,48.17273
2018-03-30,7,13,51.4003
2018-03-31,7,13,54.05198
2018-01-01,7,14,27.244282
2018-01-02,7,14,41.7627
2018-01-03,7,14,41.567482
2018-01-04,7,14,45.717022
2018-01-05,7,14,48.37481
2018-01-06,7,14,51.36602
2018-01-07,7,14,55.549324
2018-01-08,7,14,36.760212
2018-01-09,7,14,42.195538
2018-01-10,7,14,42.24824
2018-01-11,7,14,45.956795
2018-01-12,7,14,48.196293
2018-01-13,7,14,52.18531
2018-01-14,7,14,54.615746
2018-01-15,7,14,37.612736
2018-01-16,7,14,43.23607
2018-01-17,7,14,43.242046
2018-01-18,7,14,46.90834
2018-01-19,7,14,49.70547
2018-01-20,7,14,52.418476
2018-01-21,7,14,56.73699
2018-01-22,7,14,37.508396
2018-01-23,7,14,43.592587
2018-01-24,7,14,43.83232
2018-01-25,7,14,46.51673
2018-01-26,7,14,50.14717
2018-01-27,7,14,52.802155
2018-01-28,7,14,56.082664
2018-01-29,7,14,38.487186
2018-01-30,7,14,43.814198
2018-01-31,7,14,44.499676
2018-02-01,7,14,52.437572
2018-02-02,7,14,55.649822
2018-02-03,7,14,58.54012
2018-02-04,7,14,61.02942
2018-02-05,7,14,42.45333
2018-02-06,7,14,46.93483
2018-02-07,7,14,47.15219
2018-02-08,7,14,50.120483
2018-02-09,7,14,53.347187
2018-02-10,7,14,56.467087
2018-02-11,7,14,59.456123
2018-02-12,7,14,40.41984
2018-02-13,7,14,45.65992
2018-02-14,7,14,46.15011
2018-02-15,7,14,48.983727
2018-02-16,7,14,52.2652
2018-02-17,7,14,55.277023
2018-02-18,7,14,58.42325
2018-02-19,7,14,39.802406
2018-02-20,7,14,45.001965
2018-02-21,7,14,45.399403
2018-02-22,7,14,48.557907
2018-02-23,7,14,51.765034
2018-02-24,7,14,54.714977
2018-02-25,7,14,57.93879
2018-02-26,7,14,39.353485
2018-02-27,7,14,44.487793
2018-02-28,7,14,44.85227
2018-03-01,7,14,56.690666
2018-03-02,7,14,59.794075
2018-03-03,7,14,62.498486
2018-03-04,7,14,64.256386
2018-03-05,7,14,44.808914
2018-03-06,7,14,49.47842
2018-03-07,7,14,49.358387
2018-03-08,7,14,52.193073
2018-03-09,7,14,55.282055
2018-03-10,7,14,58.34217
2018-03-11,7,14,61.00029
2018-03-12,7,14,41.66206
2018-03-13,7,14,47.09074
2018-03-14,7,14,47.597244
2018-03-15,7,14,50.095253
2018-03-16,7,14,53.246716
2018-03-17,7,14,56.13032
2018-03-18,7,14,59.193043
2018-03-19,7,14,40.550137
2018-03-20,7,14,45.85286
2018-03-21,7,14,46.214706
2018-03-22,7,14,49.348858
2018-03-23,7,14,52.38702
2018-03-24,7,14,55.21213
2018-03-25,7,14,58.12973
2018-03-26,7,14,39.600597
2018-03-27,7,14,44.842377
2018-03-28,7,14,45.21706
2018-03-29,7,14,48.17273
2018-03-30,7,14,51.4003
2018-03-31,7,14,54.05198
2018-01-01,7,15,37.916763
2018-01-02,7,15,42.81411
2018-01-03,7,15,42.914448
2018-01-04,7,15,44.884247
2018-01-05,7,15,49.283413
2018-01-06,7,15,52.125168
2018-01-07,7,15,56.162277
2018-01-08,7,15,37.419884
2018-01-09,7,15,43.75564
2018-01-10,7,15,43.61834
2018-01-11,7,15,47.208645
2018-01-12,7,15,50.427338
2018-01-13,7,15,53.098568
2018-01-14,7,15,56.52056
2018-01-15,7,15,38.481564
2018-01-16,7,15,44.313293
2018-01-17,7,15,44.281002
2018-01-18,7,15,47.498184
2018-01-19,7,15,50.50034
2018-01-20,7,15,53.587692
2018-01-21,7,15,56.89318
2018-01-22,7,15,38.519505
2018-01-23,7,15,44.323032
2018-01-24,7,15,44.156837
2018-01-25,7,15,47.623344
2018-01-26,7,15,50.77792
2018-01-27,7,15,53.860394
2018-01-28,7,15,57.081844
2018-01-29,7,15,38.75035
2018-01-30,7,15,43.90094
2018-01-31,7,15,44.499676
2018-02-01,7,15,52.437572
2018-02-02,7,15,55.649822
2018-02-03,7,15,58.54012
2018-02-04,7,15,61.02942
2018-02-05,7,15,42.45333
2018-02-06,7,15,46.93483
2018-02-07,7,15,47.15219
2018-02-08,7,15,50.120483
2018-02-09,7,15,53.347187
2018-02-10,7,15,56.467087
2018-02-11,7,15,59.456123
2018-02-12,7,15,40.41984
2018-02-13,7,15,45.65992
2018-02-14,7,15,46.15011
2018-02-15,7,15,48.983727
2018-02-16,7,15,52.2652
2018-02-17,7,15,55.277023
2018-02-18,7,15,58.42325
2018-02-19,7,15,39.802406
2018-02-20,7,15,45.001965
2018-02-21,7,15,45.399403
2018-02-22,7,15,48.557907
2018-02-23,7,15,51.765034
2018-02-24,7,15,54.714977
2018-02-25,7,15,57.93879
2018-02-26,7,15,39.353485
2018-02-27,7,15,44.487793
2018-02-28,7,15,44.85227
2018-03-01,7,15,56.690666
2018-03-02,7,15,59.794075
2018-03-03,7,15,62.498486
2018-03-04,7,15,64.256386
2018-03-05,7,15,44.808914
2018-03-06,7,15,49.47842
2018-03-07,7,15,49.358387
2018-03-08,7,15,52.193073
2018-03-09,7,15,55.282055
2018-03-10,7,15,58.34217
2018-03-11,7,15,61.00029
2018-03-12,7,15,41.66206
2018-03-13,7,15,47.09074
2018-03-14,7,15,47.597244
2018-03-15,7,15,50.095253
2018-03-16,7,15,53.246716
2018-03-17,7,15,56.13032
2018-03-18,7,15,59.193043
2018-03-19,7,15,40.550137
2018-03-20,7,15,45.85286
2018-03-21,7,15,46.214706
2018-03-22,7,15,49.348858
2018-03-23,7,15,52.38702
2018-03-24,7,15,55.21213
2018-03-25,7,15,58.12973
2018-03-26,7,15,39.600597
2018-03-27,7,15,44.842377
2018-03-28,7,15,45.21706
2018-03-29,7,15,48.17273
2018-03-30,7,15,51.4003
2018-03-31,7,15,54.05198
2018-01-01,7,16,11.250043
2018-01-02,7,16,41.308926
2018-01-03,7,16,41.5464
2018-01-04,7,16,44.80793
2018-01-05,7,16,47.398457
2018-01-06,7,16,50.99901
2018-01-07,7,16,53.51435
2018-01-08,7,16,35.994793
2018-01-09,7,16,41.270756
2018-01-10,7,16,40.975426
2018-01-11,7,16,44.35411
2018-01-12,7,16,46.98142
2018-01-13,7,16,50.082596
2018-01-14,7,16,52.86334
2018-01-15,7,16,37.016712
2018-01-16,7,16,42.396233
2018-01-17,7,16,42.003242
2018-01-18,7,16,45.469967
2018-01-19,7,16,47.98763
2018-01-20,7,16,51.26054
2018-01-21,7,16,54.54794
2018-01-22,7,16,36.84405
2018-01-23,7,16,42.05615
2018-01-24,7,16,41.89722
2018-01-25,7,16,45.353554
2018-01-26,7,16,48.22874
2018-01-27,7,16,51.7468
2018-01-28,7,16,54.404793
2018-01-29,7,16,37.54877
2018-01-30,7,16,43.54984
2018-01-31,7,16,44.499676
2018-02-01,7,16,52.437572
2018-02-02,7,16,55.649822
2018-02-03,7,16,58.54012
2018-02-04,7,16,61.02942
2018-02-05,7,16,42.45333
2018-02-06,7,16,46.93483
2018-02-07,7,16,47.15219
2018-02-08,7,16,50.120483
2018-02-09,7,16,53.347187
2018-02-10,7,16,56.467087
2018-02-11,7,16,59.456123
2018-02-12,7,16,40.41984
2018-02-13,7,16,45.65992
2018-02-14,7,16,46.15011
2018-02-15,7,16,48.983727
2018-02-16,7,16,52.2652
2018-02-17,7,16,55.277023
2018-02-18,7,16,58.42325
2018-02-19,7,16,39.802406
2018-02-20,7,16,45.001965
2018-02-21,7,16,45.399403
2018-02-22,7,16,48.557907
2018-02-23,7,16,51.765034
2018-02-24,7,16,54.714977
2018-02-25,7,16,57.93879
2018-02-26,7,16,39.353485
2018-02-27,7,16,44.487793
2018-02-28,7,16,44.85227
2018-03-01,7,16,56.690666
2018-03-02,7,16,59.794075
2018-03-03,7,16,62.498486
2018-03-04,7,16,64.256386
2018-03-05,7,16,44.808914
2018-03-06,7,16,49.47842
2018-03-07,7,16,49.358387
2018-03-08,7,16,52.193073
2018-03-09,7,16,55.282055
2018-03-10,7,16,58.34217
2018-03-11,7,16,61.00029
2018-03-12,7,16,41.66206
2018-03-13,7,16,47.09074
2018-03-14,7,16,47.597244
2018-03-15,7,16,50.095253
2018-03-16,7,16,53.246716
2018-03-17,7,16,56.13032
2018-03-18,7,16,59.193043
2018-03-19,7,16,40.550137
2018-03-20,7,16,45.85286
2018-03-21,7,16,46.214706
2018-03-22,7,16,49.348858
2018-03-23,7,16,52.38702
2018-03-24,7,16,55.21213
2018-03-25,7,16,58.12973
2018-03-26,7,16,39.600597
2018-03-27,7,16,44.842377
2018-03-28,7,16,45.21706
2018-03-29,7,16,48.17273
2018-03-30,7,16,51.4003
2018-03-31,7,16,54.05198
2018-01-01,7,17,14.628113
2018-01-02,7,17,41.4982
2018-01-03,7,17,41.503086
2018-01-04,7,17,45.20717
2018-01-05,7,17,47.898685
2018-01-06,7,17,51.077503
2018-01-07,7,17,53.653786
2018-01-08,7,17,36.530045
2018-01-09,7,17,41.81765
2018-01-10,7,17,41.220005
2018-01-11,7,17,45.41644
2018-01-12,7,17,47.536083
2018-01-13,7,17,50.335438
2018-01-14,7,17,53.063946
2018-01-15,7,17,36.968513
2018-01-16,7,17,42.516235
2018-01-17,7,17,41.950172
2018-01-18,7,17,45.469967
2018-01-19,7,17,47.579945
2018-01-20,7,17,51.282654
2018-01-21,7,17,54.275654
2018-01-22,7,17,37.328194
2018-01-23,7,17,42.808548
2018-01-24,7,17,43.01402
2018-01-25,7,17,46.403324
2018-01-26,7,17,49.309444
2018-01-27,7,17,52.30597
2018-01-28,7,17,54.75665
2018-01-29,7,17,37.38483
2018-01-30,7,17,43.559254
2018-01-31,7,17,44.499676
2018-02-01,7,17,52.437572
2018-02-02,7,17,55.649822
2018-02-03,7,17,58.54012
2018-02-04,7,17,61.02942
2018-02-05,7,17,42.45333
2018-02-06,7,17,46.93483
2018-02-07,7,17,47.15219
2018-02-08,7,17,50.120483
2018-02-09,7,17,53.347187
2018-02-10,7,17,56.467087
2018-02-11,7,17,59.456123
2018-02-12,7,17,40.41984
2018-02-13,7,17,45.65992
2018-02-14,7,17,46.15011
2018-02-15,7,17,48.983727
2018-02-16,7,17,52.2652
2018-02-17,7,17,55.277023
2018-02-18,7,17,58.42325
2018-02-19,7,17,39.802406
2018-02-20,7,17,45.001965
2018-02-21,7,17,45.399403
2018-02-22,7,17,48.557907
2018-02-23,7,17,51.765034
2018-02-24,7,17,54.714977
2018-02-25,7,17,57.93879
2018-02-26,7,17,39.353485
2018-02-27,7,17,44.487793
2018-02-28,7,17,44.85227
2018-03-01,7,17,56.690666
2018-03-02,7,17,59.794075
2018-03-03,7,17,62.498486
2018-03-04,7,17,64.256386
2018-03-05,7,17,44.808914
2018-03-06,7,17,49.47842
2018-03-07,7,17,49.358387
2018-03-08,7,17,52.193073
2018-03-09,7,17,55.282055
2018-03-10,7,17,58.34217
2018-03-11,7,17,61.00029
2018-03-12,7,17,41.66206
2018-03-13,7,17,47.09074
2018-03-14,7,17,47.597244
2018-03-15,7,17,50.095253
2018-03-16,7,17,53.246716
2018-03-17,7,17,56.13032
2018-03-18,7,17,59.193043
2018-03-19,7,17,40.550137
2018-03-20,7,17,45.85286
2018-03-21,7,17,46.214706
2018-03-22,7,17,49.348858
2018-03-23,7,17,52.38702
2018-03-24,7,17,55.21213
2018-03-25,7,17,58.12973
2018-03-26,7,17,39.600597
2018-03-27,7,17,44.842377
2018-03-28,7,17,45.21706
2018-03-29,7,17,48.17273
2018-03-30,7,17,51.4003
